date,ticker,sector,close,daily_return,cumulative_return,rolling_volatility_5d,rolling_volatility_20d,month,is_outlier
2021-10-07 13:30:00,XLC,Communication Services,81.37999725341797,0.0043193691150655855,-0.04595551767989137,0.015351824431912261,0.011365642788499315,10,False
2021-10-08 13:30:00,XLC,Communication Services,80.9800033569336,-0.004915137748638498,-0.050644777728823254,0.013503850699312675,0.011338428699317943,10,False
2021-10-11 13:30:00,XLC,Communication Services,79.76000213623047,-0.01506546270843867,-0.06494725342701124,0.011130076009494262,0.01165399153342007,10,False
2021-10-12 13:30:00,XLC,Communication Services,79.0199966430664,-0.009277902123173587,-0.07362258128971999,0.007923583345215089,0.011671619470723357,10,False
2021-10-13 13:30:00,XLC,Communication Services,79.38999938964844,0.004682393853461253,-0.06928491735836562,0.008598268362384278,0.01166426623316757,10,False
2021-10-14 13:30:00,XLC,Communication Services,80.51000213623047,0.014107604927479978,-0.056154756672410655,0.011578402611588892,0.012263399974742328,10,False
2021-10-15 13:30:00,XLC,Communication Services,80.31999969482422,-0.0023599855466994724,-0.05838221780498476,0.011478700585162541,0.012081309185243519,10,False
2021-10-18 13:30:00,XLC,Communication Services,80.94000244140625,0.007719157730798454,-0.05111372162209682,0.00905473353081331,0.011269232360783154,10,False
2021-10-19 13:30:00,XLC,Communication Services,81.72000122070312,0.009636752604023302,-0.04196953930801661,0.0061374573585197875,0.011433393320562958,10,False
2021-10-20 13:30:00,XLC,Communication Services,81.87999725341797,0.001957856465062191,-0.040093853176824346,0.006479153205463941,0.011435193855394191,10,False
2021-10-21 13:30:00,XLC,Communication Services,82.12000274658203,0.002931185896614563,-0.03728018981718251,0.004779241508683846,0.011226312242805169,10,False
2021-10-22 13:30:00,XLC,Communication Services,80.37999725341797,-0.021188570810617535,-0.05767884668602552,0.012385574209349192,0.012028409847272903,10,False
2021-10-25 13:30:00,XLC,Communication Services,80.7300033569336,0.004354393076329011,-0.05357560998035682,0.011959751244360396,0.012091034268867392,10,False
2021-10-26 13:30:00,XLC,Communication Services,80.01000213623047,-0.008918632364224854,-0.062016421175477676,0.01087225789763676,0.010956945773312294,10,False
2021-10-27 13:30:00,XLC,Communication Services,79.79000091552734,-0.0027496714764303487,-0.06459556786753151,0.010402314487207092,0.010971005936805658,10,False
2021-10-28 13:30:00,XLC,Communication Services,80.05000305175781,0.003258580439242431,-0.061547477282204,0.010466451238426403,0.010977513888642734,10,False
2021-10-29 13:30:00,XLC,Communication Services,80.30000305175781,0.0031230479758801444,-0.058616645030670544,0.005618304472939566,0.010276455608240868,10,False
2021-11-01 13:30:00,XLC,Communication Services,80.43000030517578,0.0016188947506536877,-0.0570926444589579,0.005181813601748119,0.009021336528774326,11,False
2021-11-02 13:30:00,XLC,Communication Services,80.44000244140625,0.0001243582766694562,-0.05697538612516395,0.0024894867506113226,0.008357398378035277,11,False
2021-11-03 13:30:00,XLC,Communication Services,80.7300033569336,0.00360518282851352,-0.05357560998035682,0.0014565817862528911,0.008391169553641225,11,False
2021-11-04 13:30:00,XLC,Communication Services,81.05000305175781,0.00396382610575885,-0.04982414827606996,0.001594646342438297,0.008381569651804477,11,False
2021-11-05 13:30:00,XLC,Communication Services,81.69999694824219,0.00801966529315612,-0.042204055975604504,0.0029825088750843128,0.008494401044938869,11,False
2021-11-08 14:30:00,XLC,Communication Services,81.33999633789062,-0.004406372384317514,-0.04642446157316504,0.004660680261382521,0.007771532566100398,11,False
2021-11-09 14:30:00,XLC,Communication Services,81.13999938964844,-0.00245877744340417,-0.04876909159763099,0.005080994502874664,0.007438884006391226,11,False
2021-11-10 14:30:00,XLC,Communication Services,80.22000122070312,-0.011338404928096235,-0.05955453281721779,0.0075218056608290056,0.007909001696471187,11,False
2021-11-11 14:30:00,XLC,Communication Services,80.05999755859375,-0.0019945607039966173,-0.06143030839031227,0.006939947848196882,0.007248216284992594,11,False
2021-11-12 14:30:00,XLC,Communication Services,81.2300033569336,0.014614112340979535,-0.04771394547728969,0.009556875328388096,0.007948694713968103,11,False
2021-11-15 14:30:00,XLC,Communication Services,81.45999908447266,0.0028314134929730006,-0.045017629893344124,0.009481896799060363,0.007791672177461935,11,False
2021-11-16 14:30:00,XLC,Communication Services,80.8499984741211,-0.007488345411335029,-0.05216886774243812,0.010098552030386886,0.007657120749358562,11,False
2021-11-17 14:30:00,XLC,Communication Services,80.54000091552734,-0.003834230852743592,-0.055803071112930924,0.008557677526509468,0.00766851225907848,11,False
2021-11-18 14:30:00,XLC,Communication Services,79.95999908447266,-0.0072014132662229224,-0.0626026234025453,0.009273531707993134,0.0077436098414961985,11,False
2021-11-19 14:30:00,XLC,Communication Services,79.69000244140625,-0.003376646400172767,-0.06576788287976454,0.004163189602586383,0.006208301022405279,11,False
2021-11-22 14:30:00,XLC,Communication Services,78.72000122070312,-0.012172182092933692,-0.07713952632641896,0.0035358651157321036,0.006626190385631919,11,False
2021-11-23 14:30:00,XLC,Communication Services,78.51000213623047,-0.0026676712552873294,-0.07960141468467885,0.00394031479825328,0.0063880328142198696,11,False
2021-11-24 14:30:00,XLC,Communication Services,78.62000274658203,0.0014011031379248529,-0.07831184133865188,0.005126944495628547,0.00639310608496383,11,False
2021-11-26 14:30:00,XLC,Communication Services,77.18000030517578,-0.0183159805532932,-0.0951934637288937,0.008019908495251641,0.007423742869907753,11,False
2021-11-29 14:30:00,XLC,Communication Services,77.83999633789062,0.008551386759590107,-0.08745611309463441,0.010702381760384542,0.007706945417472906,11,False
2021-11-30 14:30:00,XLC,Communication Services,75.37000274658203,-0.031731676612454573,-0.11641266060858779,0.016269973478695052,0.010196509127733415,11,True
2021-12-01 14:30:00,XLC,Communication Services,73.62999725341797,-0.023086180572588266,-0.1368113174774307,0.01697099687860729,0.011081442926604856,12,False
2021-12-02 14:30:00,XLC,Communication Services,74.87000274658203,0.01684103679776383,-0.12227432511165481,0.021072757223675524,0.011943503817581871,12,False
2021-12-03 14:30:00,XLC,Communication Services,74.69999694824219,-0.002270679739591719,-0.12426735901854324,0.020620651274661332,0.011813812698165812,12,False
2021-12-06 14:30:00,XLC,Communication Services,75.93000030517578,0.016465909065375595,-0.10984762498656131,0.02228598711991998,0.012402552066129531,12,False
2021-12-07 14:30:00,XLC,Communication Services,76.70999908447266,0.010272603399998914,-0.1007034426724811,0.016822510988076297,0.012779788290661965,12,False
2021-12-08 14:30:00,XLC,Communication Services,77.2699966430664,0.00730018987455705,-0.09413840705045473,0.007844642916621923,0.012980163777634569,12,False
2021-12-09 14:30:00,XLC,Communication Services,76.66000366210938,-0.007894305777891741,-0.10128955545764651,0.00979069064696704,0.01287721805431373,12,False
2021-12-10 14:30:00,XLC,Communication Services,76.69999694824219,0.0005216968982819647,-0.10082070100627505,0.009358437869765996,0.012891489717789412,12,False
2021-12-13 14:30:00,XLC,Communication Services,76.30000305175781,-0.005215044490214149,-0.10550996105520694,0.007804449840439573,0.012289938344107236,12,False
2021-12-14 14:30:00,XLC,Communication Services,76.0999984741211,-0.0026212918694256127,-0.1078546805215751,0.00586180819775427,0.012212757864479718,12,False
2021-12-15 14:30:00,XLC,Communication Services,76.9000015258789,0.010512523886972991,-0.09847598153990689,0.007119725683597572,0.012548555797010653,12,False
2021-12-16 14:30:00,XLC,Communication Services,76.79000091552734,-0.00143043703730672,-0.09976555488593386,0.006047201052782511,0.012545869785183118,12,False
2021-12-17 14:30:00,XLC,Communication Services,76.4800033569336,-0.004036952140875294,-0.10339975825642667,0.006351495688971295,0.012500752878010836,12,False
2021-12-20 14:30:00,XLC,Communication Services,75.79000091552734,-0.009021998053347247,-0.1114888838920679,0.007218323570493243,0.012593357864164021,12,False
2021-12-21 14:30:00,XLC,Communication Services,77.2300033569336,0.01899990003973251,-0.09460726150182619,0.011468550641483655,0.013236710839358882,12,False
2021-12-22 14:30:00,XLC,Communication Services,77.41999816894531,0.0024601165836237726,-0.09237988981115419,0.010689598003213516,0.01324973956417203,12,False
2021-12-23 14:30:00,XLC,Communication Services,78.11000061035156,0.008912457475141355,-0.08429076417551296,0.011002523379168403,0.01341531269983169,12,False
2021-12-27 14:30:00,XLC,Communication Services,78.87000274658203,0.009729895407653455,-0.07538100908711842,0.010360377514365433,0.012881511919875365,12,False
2021-12-28 14:30:00,XLC,Communication Services,78.83000183105469,-0.0005071752774736815,-0.07584995298039199,0.007547391661621739,0.012766797431871287,12,False
2021-12-29 14:30:00,XLC,Communication Services,78.44000244140625,-0.004947347210320641,-0.08042204413743215,0.006243331617563659,0.010363150361990264,12,False
2021-12-30 14:30:00,XLC,Communication Services,78.7699966430664,0.004206963174263834,-0.07655341354125356,0.006245378382407563,0.008510436689259904,12,False
2021-12-31 14:30:00,XLC,Communication Services,77.68000030517578,-0.013837709589220482,-0.08933179922582668,0.008984000731804314,0.008725021683570925,12,False
2022-01-03 14:30:00,XLC,Communication Services,78.22000122070312,0.006951608051054103,-0.08300119082948598,0.00820072837820153,0.008737804230355285,1,False
2022-01-04 14:30:00,XLC,Communication Services,78.05000305175781,-0.002173333754695972,-0.0849941352944723,0.008177682015301977,0.008124470197666489,1,False
2022-01-05 14:30:00,XLC,Communication Services,76.08999633789062,-0.02511219266150999,-0.10797193885536904,0.013353604130738815,0.009777384373527436,1,False
2022-01-06 14:30:00,XLC,Communication Services,76.43000030517578,0.004468445047300484,-0.10398596048349429,0.013403953215635053,0.009680641024724648,1,False
2022-01-07 14:30:00,XLC,Communication Services,76.44000244140625,0.00013086662554662176,-0.10386870214970034,0.012788070730525573,0.009523132220739982,1,False
2022-01-10 14:30:00,XLC,Communication Services,75.95999908447266,-0.006279478566232788,-0.10949593942708169,0.011477797048815989,0.009620677896032683,1,False
2022-01-11 14:30:00,XLC,Communication Services,76.91000366210938,0.012506642826314973,-0.09835872320611294,0.014191881242828285,0.0099676346487535,1,False
2022-01-12 14:30:00,XLC,Communication Services,77.01000213623047,0.0013002011358680399,-0.09718640819388003,0.006857684680538186,0.009942669545787125,1,False
2022-01-13 14:30:00,XLC,Communication Services,76.20999908447266,-0.010388300604674772,-0.10656510717554812,0.008717536198311747,0.00994897588918078,1,False
2022-01-14 14:30:00,XLC,Communication Services,76.55999755859375,0.004592553186270942,-0.10246195991178164,0.009027002865019576,0.010007237178403319,1,False
2022-01-18 14:30:00,XLC,Communication Services,75.62999725341797,-0.01214733979666105,-0.1133646594651625,0.010383293486253352,0.010334063861475031,1,False
2022-01-19 14:30:00,XLC,Communication Services,75.5,-0.0017188583649206945,-0.11488866003687515,0.007310616657018634,0.010144670309505803,1,False
2022-01-20 14:30:00,XLC,Communication Services,74.75,-0.009933774834437137,-0.12368115679147573,0.007124240688094032,0.009298970085146756,1,False
2022-01-21 14:30:00,XLC,Communication Services,72.22000122070312,-0.03384613751567722,-0.15334116486629057,0.014602301198765948,0.011700529684228939,1,True
2022-01-24 14:30:00,XLC,Communication Services,72.75,0.007338670317620366,-0.14712781480374393,0.01534960601823589,0.011618337621169426,1,False
2022-01-25 14:30:00,XLC,Communication Services,71.26000213623047,-0.020481070292364678,-0.16459554997915105,0.01606835650936356,0.011772918855245527,1,False
2022-01-26 14:30:00,XLC,Communication Services,70.22000122070312,-0.014594455295400266,-0.17678782287855888,0.01506353000413871,0.01191096327097394,1,False
2022-01-27 14:30:00,XLC,Communication Services,70.30000305175781,0.001139302615550175,-0.17584993509201152,0.0166019543022871,0.012008517154827987,1,False
2022-01-28 14:30:00,XLC,Communication Services,72.30999755859375,0.028591670264311198,-0.1522861081878516,0.019392748423480117,0.014091795763879075,1,True
2022-01-31 14:30:00,XLC,Communication Services,73.94999694824219,0.02268011955496929,-0.13305985577314383,0.02182623096235926,0.015103364310596473,1,False
2022-02-01 14:30:00,XLC,Communication Services,74.58999633789062,0.008654488384852499,-0.12555693236457022,0.017242060745853795,0.015163235035316384,2,False
2022-02-02 14:30:00,XLC,Communication Services,76.08000183105469,0.019975942704359095,-0.10808910774726077,0.011108129805376803,0.015958185140908004,2,False
2022-02-03 14:30:00,XLC,Communication Services,70.98999786376953,-0.06690331026263852,-0.1677608988982725,0.03952236226544814,0.02115118914864824,2,True
2022-02-04 14:30:00,XLC,Communication Services,71.16999816894531,0.0025355727650704374,-0.16565069609949234,0.036867025601477775,0.021118477269023953,2,False
2022-02-07 14:30:00,XLC,Communication Services,69.93000030517578,-0.017423041951272644,-0.180187599023366,0.03425922639512459,0.02133024509814613,2,False
2022-02-08 14:30:00,XLC,Communication Services,69.9000015258789,-0.0004289829710562021,-0.18053928458284563,0.033205451882721254,0.02134062971918725,2,False
2022-02-09 14:30:00,XLC,Communication Services,71.87000274658203,0.02818313558940022,-0.15744431213005716,0.03534305516780471,0.02224475275227342,2,True
2022-02-10 14:30:00,XLC,Communication Services,70.83999633789062,-0.014331520374686324,-0.16951941613757304,0.018093009733866478,0.022354739998946,2,False
2022-02-11 14:30:00,XLC,Communication Services,69.30999755859375,-0.02159795113482399,-0.18745609520625395,0.020241320996813257,0.02266370128106385,2,False
2022-02-14 14:30:00,XLC,Communication Services,69.31999969482422,0.00014431015124505286,-0.18733883687246,0.01906212562029667,0.022591633628339894,2,False
2022-02-15 14:30:00,XLC,Communication Services,70.29000091552734,0.013993093262745004,-0.17596719342580558,0.020333540252869018,0.022892754237574666,2,False
2022-02-16 14:30:00,XLC,Communication Services,69.80000305175781,-0.006971089164707789,-0.18171159959507865,0.013700581146240766,0.02290256352641768,2,False
2022-02-17 14:30:00,XLC,Communication Services,67.94000244140625,-0.026647572049135038,-0.20351699870184026,0.016458188513763156,0.02344197334532364,2,False
2022-02-18 14:30:00,XLC,Communication Services,67.41000366210938,-0.007800982635435827,-0.209730348764387,0.014718252836022813,0.02242736845716287,2,False
2022-02-22 14:30:00,XLC,Communication Services,66.72000122070312,-0.010235905710150428,-0.21781947440002825,0.014460574091660086,0.022336948820985053,2,False
2022-02-23 14:30:00,XLC,Communication Services,65.5999984741211,-0.01678661160207673,-0.2309496350859832,0.00820430862762186,0.02220905053415025,2,False
2022-02-24 14:30:00,XLC,Communication Services,67.44000244140625,0.028048841617138498,-0.20937866320490728,0.020741509951853768,0.023154264957031764,2,False
2022-02-25 14:30:00,XLC,Communication Services,68.52999877929688,0.01616245994115495,-0.19660027752033415,0.019220795303922046,0.023494427414797063,2,False
2022-02-28 14:30:00,XLC,Communication Services,68.44999694824219,-0.001167398693706967,-0.1975381653068814,0.018604788247286144,0.0224398459339582,2,False
2022-03-01 14:30:00,XLC,Communication Services,67.58999633789062,-0.012563924743515198,-0.20762023540750896,0.019049057219701286,0.02173139698550718,3,False
2022-03-02 14:30:00,XLC,Communication Services,68.16999816894531,0.008581178613402907,-0.20082068311789458,0.01561777421234884,0.021729110431907065,3,False
2022-03-03 14:30:00,XLC,Communication Services,67.45999908447266,-0.01041512547371748,-0.2091442359792216,0.01227273679700798,0.020995177106076755,3,False
2022-03-04 14:30:00,XLC,Communication Services,66.48999786376953,-0.01437890948513798,-0.22051587942587603,0.009601415873577542,0.015517772012707745,3,False
2022-03-07 14:30:00,XLC,Communication Services,64.27999877929688,-0.03323806821291664,-0.2464244257964041,0.014851915530583258,0.01683330487115203,3,True
2022-03-08 14:30:00,XLC,Communication Services,64.12000274658203,-0.0024890484715810457,-0.24830011192759638,0.015494167323223455,0.016579923072096502,3,False
2022-03-09 14:30:00,XLC,Communication Services,66.04000091552734,0.029943825432035887,-0.22579134170187543,0.02310752325160048,0.018250098751141548,3,True
2022-03-10 14:30:00,XLC,Communication Services,65.55000305175781,-0.007419713158337116,-0.2315357478711486,0.02300679252321929,0.016756657965212765,3,False
2022-03-11 14:30:00,XLC,Communication Services,64.37000274658203,-0.018001529370548774,-0.24536927967606292,0.023409185374832553,0.01689003094470069,3,False
2022-03-14 13:30:00,XLC,Communication Services,63.619998931884766,-0.011651449164138628,-0.25416182115161456,0.01870287850634737,0.016506571793033466,3,False
2022-03-15 13:30:00,XLC,Communication Services,64.83999633789062,0.019176319184036172,-0.23985939017437774,0.020917690749822877,0.017296537634739904,3,False
2022-03-16 13:30:00,XLC,Communication Services,66.62999725341797,0.027606431471701276,-0.21887462052036943,0.020160931883801518,0.018250037186587242,3,False
2022-03-17 13:30:00,XLC,Communication Services,67.3499984741211,0.010805962034857952,-0.21043380932524847,0.019687212666385054,0.01845322886115364,3,False
2022-03-18 13:30:00,XLC,Communication Services,68.2300033569336,0.013066145549366803,-0.20011722255703313,0.014635701744164108,0.017741771755966515,3,False
2022-03-21 13:30:00,XLC,Communication Services,67.41999816894531,-0.01187168618109069,-0.20961317987249517,0.014723993347488343,0.01786328211868527,3,False
2022-03-22 13:30:00,XLC,Communication Services,68.68000030517578,0.018688848567943728,-0.19484176028103362,0.014664074006346891,0.018146092812135684,3,False
2022-03-23 13:30:00,XLC,Communication Services,67.73999786376953,-0.01368669827066693,-0.20586171816820842,0.015059973350413149,0.017993329550971816,3,False
2022-03-24 13:30:00,XLC,Communication Services,68.8499984741211,0.01638619198931579,-0.1928488158160473,0.015927731825666806,0.017270991133283897,3,False
2022-03-25 13:30:00,XLC,Communication Services,69.18000030517578,0.004793055023504911,-0.1889800957779666,0.015232061588800517,0.01693563232045578,3,False
2022-03-28 13:30:00,XLC,Communication Services,69.4000015258789,0.003180127489630369,-0.18640094908591265,0.012901286930517522,0.016939542705078813,3,False
2022-03-29 13:30:00,XLC,Communication Services,70.61000061035156,0.017435144926062573,-0.17221573172151872,0.012598550921794042,0.0170195160985536,3,False
2022-03-30 13:30:00,XLC,Communication Services,70.11000061035156,-0.007081149917547269,-0.17807739622458574,0.010182303685880393,0.017076765266683443,3,False
2022-03-31 13:30:00,XLC,Communication Services,68.77999877929688,-0.01897021565363266,-0.1936694452688006,0.013665649750320396,0.017494101880010687,3,False
2022-04-01 13:30:00,XLC,Communication Services,69.29000091552734,0.007414977395783007,-0.18769052243193962,0.013949085532355635,0.017153674155136783,4,False
2022-04-04 13:30:00,XLC,Communication Services,71.19999694824219,0.027565247618388078,-0.16529901054001261,0.018640068840146767,0.01588259109847653,4,False
2022-04-05 13:30:00,XLC,Communication Services,70.29000091552734,-0.012780843703916855,-0.17596719342580558,0.018609264771732654,0.01630738822016149,4,False
2022-04-06 13:30:00,XLC,Communication Services,68.9800033569336,-0.01863703999901878,-0.19132472580243254,0.020235504412709295,0.015968651759425655,4,False
2022-04-07 13:30:00,XLC,Communication Services,68.37999725341797,-0.008698261442681043,-0.1983587947596347,0.018680860584819926,0.016012114583607424,4,False
2022-04-08 13:30:00,XLC,Communication Services,68.08000183105469,-0.004387180965385151,-0.20187573979633366,0.018083552681344917,0.015383489455512466,4,False
2022-04-11 13:30:00,XLC,Communication Services,67.19999694824219,-0.012926040821742202,-0.212192326564549,0.005316305783235249,0.015449520493251066,4,False
2022-04-12 13:30:00,XLC,Communication Services,66.6500015258789,-0.008184456061611,-0.21864010385278154,0.005432528901955079,0.01513633302618499,4,False
2022-04-13 13:30:00,XLC,Communication Services,67.62999725341797,0.01470361147941679,-0.20715129151423528,0.010830292968447118,0.014211124789078551,4,False
2022-04-14 13:30:00,XLC,Communication Services,66.4800033569336,-0.017004198479784183,-0.22063304831776775,0.012289278456505815,0.01454147213811474,4,False
2022-04-18 13:30:00,XLC,Communication Services,66.26000213623047,-0.0033092841395018224,-0.2232121950098216,0.012324392042652536,0.014191267619833142,4,False
2022-04-19 13:30:00,XLC,Communication Services,67.58000183105469,0.019921516031803144,-0.20773740429940069,0.015593539939914502,0.014723515849745109,4,False
2022-04-20 13:30:00,XLC,Communication Services,64.6500015258789,-0.04335602583291698,-0.24208676186504974,0.025613408998874286,0.016989617076891467,4,True
2022-04-21 13:30:00,XLC,Communication Services,62.810001373291016,-0.02846094523062548,-0.2636576890251745,0.024206947208232073,0.017786673002678517,4,True
2022-04-22 13:30:00,XLC,Communication Services,61.31999969482422,-0.023722363411703418,-0.2811254689215328,0.02456848369036931,0.017673036918190766,4,False
2022-04-25 13:30:00,XLC,Communication Services,62.15999984741211,0.013698632693548207,-0.27127787076754206,0.027704887344899558,0.01805735561004548,4,False
2022-04-26 13:30:00,XLC,Communication Services,60.119998931884766,-0.03281854762765535,-0.29519347267308393,0.021724880991160458,0.018952156662003082,4,True
2022-04-27 13:30:00,XLC,Communication Services,58.77999877929688,-0.022288758755735993,-0.31090273533014157,0.018590202196434664,0.018330116437535723,4,False
2022-04-28 13:30:00,XLC,Communication Services,61.130001068115234,0.039979624661816926,-0.28335288533315584,0.03080625170856898,0.02135571184077649,4,True
2022-04-29 13:30:00,XLC,Communication Services,59.060001373291016,-0.03386225517185393,-0.30762017279817744,0.03262447645530362,0.022057334143155537,4,True
2022-05-02 13:30:00,XLC,Communication Services,60.68999862670898,0.02759900466502696,-0.2885111787172637,0.03531663634487208,0.023200907892764848,5,False
2022-05-03 13:30:00,XLC,Communication Services,60.84999847412109,0.0026363462025469353,-0.2866354478651203,0.031507569951153745,0.021917160628087868,5,False
2022-05-04 13:30:00,XLC,Communication Services,62.93999862670898,0.0343467576827754,-0.26213368845346197,0.030387886638873658,0.023784152452031755,5,True
2022-05-05 13:30:00,XLC,Communication Services,60.619998931884766,-0.0368604980210423,-0.2893318081700169,0.033339774592358,0.024657504099453952,5,True
2022-05-06 13:30:00,XLC,Communication Services,59.369998931884766,-0.020620257704137446,-0.3039859694276845,0.03050475636222141,0.024865589881175106,5,False
2022-05-09 13:30:00,XLC,Communication Services,57.83000183105469,-0.025938978078758557,-0.3220398621092082,0.028337695261320635,0.025222427482200813,5,False
2022-05-10 13:30:00,XLC,Communication Services,58.09000015258789,0.004495907198702298,-0.31899181624483186,0.028544753703744295,0.02533750781831706,5,False
2022-05-11 13:30:00,XLC,Communication Services,57.040000915527344,-0.018075387059777293,-0.33130130275708236,0.015181281521075127,0.025459059912384882,5,False
2022-05-12 13:30:00,XLC,Communication Services,57.65999984741211,0.010869546317205492,-0.3240328512951456,0.016413525203071423,0.025297413716184814,5,False
2022-05-13 13:30:00,XLC,Communication Services,59.0099983215332,0.023413084940923534,-0.30820637502524495,0.020497561989508854,0.026111130028851667,5,False
2022-05-16 13:30:00,XLC,Communication Services,58.630001068115234,-0.006439540149576706,-0.31266120784849116,0.015921918372695104,0.0261059462665712,5,False
2022-05-17 13:30:00,XLC,Communication Services,59.90999984741211,0.0218318054916935,-0.2976553610313438,0.018106827501519,0.02620820208154342,5,False
2022-05-18 13:30:00,XLC,Communication Services,57.95000076293945,-0.03271572507869602,-0.32063307515033845,0.02343720844961745,0.025501584148056325,5,True
2022-05-19 13:30:00,XLC,Communication Services,57.869998931884766,-0.0013805320103783547,-0.3215709629368857,0.023097929447954094,0.024910623080036914,5,False
2022-05-20 13:30:00,XLC,Communication Services,58.02000045776367,0.0025920430041042053,-0.31981244569758516,0.019654005017415082,0.02449402703820477,5,False
2022-05-23 13:30:00,XLC,Communication Services,58.88999938964844,0.014994810841445716,-0.3096131619841148,0.02106388920078175,0.024540748747771405,5,False
2022-05-24 13:30:00,XLC,Communication Services,56.79999923706055,-0.035489899375941714,-0.33411492139577303,0.02248630159838801,0.02472155537359875,5,True
2022-05-25 13:30:00,XLC,Communication Services,57.560001373291016,0.013380319479556979,-0.3252051663073785,0.0204026047582139,0.02450798188975027,5,False
2022-05-26 13:30:00,XLC,Communication Services,58.959999084472656,0.02432240579881695,-0.3087925325313614,0.023362913487047905,0.02336131121779744,5,False
2022-05-27 13:30:00,XLC,Communication Services,60.220001220703125,0.021370457187851244,-0.29402111293989985,0.024566401126534916,0.0225918624088555,5,False
2022-05-31 13:30:00,XLC,Communication Services,60.18000030517578,-0.0006642463420208911,-0.29449005683317353,0.024404029101046183,0.021721948038513267,5,False
2022-06-01 13:30:00,XLC,Communication Services,59.4900016784668,-0.01146558031256173,-0.3025791377478636,0.015153166647355581,0.02185362695952524,6,False
2022-06-02 13:30:00,XLC,Communication Services,60.93999862670898,0.024373792357229362,-0.28558034646573016,0.01660514340140675,0.021108072102656028,6,False
2022-06-03 13:30:00,XLC,Communication Services,59.619998931884766,-0.021660645299812598,-0.30105513717615096,0.020144999034900624,0.020009166765658535,6,False
2022-06-06 13:30:00,XLC,Communication Services,59.91999816894531,0.005031855793947493,-0.29753814741850093,0.017440185639481798,0.01947608928234856,6,False
